id,prompt_id,prompt,prompt_theme,input_text_id,input_text,completion_text,input_text_sentiment,completion_text_sentiment,sentiment_difference,cosine_similarity
196,17, Rephrase this text without altering its core message., none,7,"I am very pleased with this product.  Great tasting with coffee for a quick breakfast. After trying the banana walnut, I discovered the chocolate chip version and ordered it. Definitely, the chocolate chip is my favorite.","i am very pleased with this product. great tasting for a quick breakfast with coffee. after trying the banana walnut, i discovered the chocolate chip version and ordered it. definitely, the chocolate chip is my favorite.",0.6243255768568565,0.6243514563321446,2.587947528809309e-05,0.9986534118652344
197,17, Rephrase this text without altering its core message., none,8,I give this supplement to my son before bed every night.  I was advised that Magnesium can aid in preventing headaches and migraines.  It also helps to calm and sooth my children before bed.  I find it very helpful. And it's all natural!,"i give this supplement to my son before bedtime every night. i was told that magnesium can help prevent headaches and migraines, and it also calms and soothes my child before sleep. i find it very helpful, and it's all natural.",0.587428579249978,0.5892372019613783,0.001808622711400254,0.972743034362793
198,18, Rewrite this statement preserving the original sentiment., sentiment,0,I love the regular style Pop Chips so when these were a Deal of the Day I grabbed a case of them. That was a mistake because these are gross. We had a party that weekend and put several flavors of this style of Pop Chip out and no one liked them. I have no idea what I'm going to do with all of them. I guess I'll take them to work because those people will snack on anything when it's free!,"i loved the regular style pop chips, so when they were a deal of the day, i grabbed a case of them. that was a mistake because these are gross. we had a party that weekend and put several flavors of this style of pop chip out and no one liked them. i have no idea what i'm going to do with all of them. i guess i'll take them to work because those people will snack on anything when it's free!",-0.2006673558870951,-0.2384149074546993,0.037747551567604176,0.9930498600006104
199,18, Rewrite this statement preserving the original sentiment., sentiment,1,"These chips are nasty.  I thought someone had spilled a drink in the bag, no the chips were just soaked with grease.  Nasty!!","these chips are disgusting. i thought someone had spilled a drink in the bag, but no, the chips were just saturated with grease. disgusting!!",-0.6019241756703705,-0.5701019801850741,0.03182219548529641,0.966618537902832
200,18, Rewrite this statement preserving the original sentiment., sentiment,2,"My last purchase of 4 cases of this food had a sour off- smell. Called natural balance customer service, they said they hadn't received complaints about that batch, they'd pass info along to tech dept, they'd send me a coupon for 1 case.... But, it's a natural product, and variation ""was to be expected"".  They suggested I return it to the retailer. Paying for shipping 3 times (receiving, sending back, receiving again) for a heavy product like this makes it very expensive.<br />I've fed this variety to my 3 cats for a year (alternate with Natural Balance Ultra), and they have always loved it.  They will only eat this batch if they are very very hungry.  I can barely stand to open the cans. All other batches had a clean fresh smell.<br />I'm disapointed with the customer service response to a quality issue from a heavy user of their premium priced product. (I have 3 cats). I won't buy from Natural Balance again. I'll use the coupon locally, and make sure I'm mixing production runs.","my last purchase of 4 cases had a sour off-smell. natural balance customer service said they hadn't received complaints about that batch, would pass it along to tech dept, send me a coupon for 1 case, but variation was expected in natural products. they suggested i return it to the retailer, paying for shipping three times. i've fed this variety to my 3 cats for a year and they always loved it until this batch, which has a strong unpleasant smell unlike other batches. i'm disappointed with the customer service response to a quality issue from a heavy user of their premium priced product.",0.33238942999243737,0.23927864240730803,0.09311078758512933,0.9587801098823547
201,18, Rewrite this statement preserving the original sentiment., sentiment,3,"I bought this when i was hungry and on a whim.<br />there was this subscribe and save deal going on.<br /><br />I like the nuts, i hate the carmel. Overall, it was too sweet for me. and now i have 6 boxes of it.<br />But it does work wonders when i'm hungry.","i bought this impulsively while craving food, thanks to a subscribe and save offer. i enjoy the nuts but dislike the caramel. the overall taste was too sweet for me, yet now i have six boxes of it. however, it surprisingly works well as a snack when i'm hungry.",0.06460285515785218,0.34401674354871115,0.27941388839085896,0.8673062324523926
202,18, Rewrite this statement preserving the original sentiment., sentiment,4,"I was expecting something more.<br /><br />Blueberries - Very small pieces, and not many of them.<br /><br />Clusters - Where did they go?! When you look at the pictures of this product, and other types of their granola, it would appear that you are getting a bag of large clusters. Not the case, there are almost no clusters. The biggest cluster I found in all 3 bags was the size of a dime.<br /><br />Taste - Good, when you get some of everything.<br /><br />With all the other products out there, I don't think I will be purchasing this one again.","i was expecting more. blueberries - very small pieces, and not many of them. clusters - where did they go?! the pictures show large clusters, but i found almost none. the biggest cluster i got was the size of a dime. taste is good when you get some of everything. with all other products out there, i don't think i'll be buying this again.",0.0016194114978114738,0.17111051321029663,0.16949110171248516,0.8764709830284119
203,18, Rewrite this statement preserving the original sentiment., sentiment,5,Product was good but I quickly discovered ordering something like malt (which is ordered by the pound) it would be cheaper to purchase this type item from your local supplier (even if the price is a little higher). Unless you don't have a home brew store within driving distance this is probably not the way to go.,"product was good but i quickly discovered ordering something like malt (which is ordered by the pound) would be cheaper to purchase from your local supplier, even if the price is a little higher. unless you don't have a homebrew store within driving distance, this is probably not the way to go.",0.22862087797323866,0.19721720478137333,0.03140367319186532,0.9643594622612
204,18, Rewrite this statement preserving the original sentiment., sentiment,6,"I have 7 dogs.  All various breeds and sizes.  I was looking for a brand without additives that all my dogs would benefit from.  I have a few that need to lose weight.  Wellness makes the best product.  I buy the small bites for my little ones....pieces are small and they love it.  I but the Healthy weightCORE for my ""dieters"" and mix it with canned green beans or peas and carrots.  So far my Golden, who was an overweight rescue at 129 pounds, has lost 19 pounds -- she's been on this food for about 7 months.  I buy the original CORE version for my baby bulldog, who had a lot of gas.  No more smells and ripples in the night!  Amazon has the best price for Wellness. And its shipped right to my home -- no lugging big bags back and forth.  Yes, it's more expensive than the other stuff--but it really works.  And that will cut down on future vet bills.  All my dogs are healthy and have nice shiny coats.  Priceless!  Wellness now has a SIMPLE version for those dogs who suffer with food allergies.  A family member has a little Teddy Bear with severe skin issues -- she'd scratch until raw and bloody.  She switched to the SIMPLE version of Wellness and has been itch free ever since.  Again...great brand!","i have multiple breeds and sizes of dogs, seeking a additive-free food that benefits all. some need weight loss. wellness makes the best product for me. i use small bites for smaller dogs and mix healthy weight core with veggies for dieters. my 129-pound golden has lost 19 pounds in 7 months on this food. i also use original core for my baby bulldog, who no longer has gas issues. amazon offers the best price and shipping. while it's more expensive, it works and reduces future vet bills. all my dogs are healthy with shiny coats - priceless! wellness now offers a simple version for dogs with food allergies; a family member's teddy bear with severe skin issues is itch-free since switching to this product. it's a great brand!",0.6314525879214207,0.633914897278448,0.0024623093570272925,0.9354889392852783
205,18, Rewrite this statement preserving the original sentiment., sentiment,7,"I am very pleased with this product.  Great tasting with coffee for a quick breakfast. After trying the banana walnut, I discovered the chocolate chip version and ordered it. Definitely, the chocolate chip is my favorite.","i'm very pleased with this product. great tasting with coffee for a quick breakfast. after trying the banana walnut, i discovered the chocolate chip version and ordered it. definitely, the chocolate chip is my favorite.",0.6243255768568565,0.6242315939914436,9.398286541295597e-05,0.993843674659729
206,18, Rewrite this statement preserving the original sentiment., sentiment,8,I give this supplement to my son before bed every night.  I was advised that Magnesium can aid in preventing headaches and migraines.  It also helps to calm and sooth my children before bed.  I find it very helpful. And it's all natural!,"i give this supplement to my son before bed every night, as i was advised that magnesium can aid in preventing headaches and migraines, and it also helps to calm and soothe my children before bed. i find it very helpful, and it's all natural!",0.587428579249978,0.6079069391732415,0.02047835992326341,0.9811338186264038
207,19, Paraphrase this content while keeping its meaning unchanged., none,0,I love the regular style Pop Chips so when these were a Deal of the Day I grabbed a case of them. That was a mistake because these are gross. We had a party that weekend and put several flavors of this style of Pop Chip out and no one liked them. I have no idea what I'm going to do with all of them. I guess I'll take them to work because those people will snack on anything when it's free!,"i'm a fan of the classic pop chips, so i snatched up a case when they were discounted. however, that was a mistake, as these particular chips are terrible. we had a party over the weekend and tried out several flavors from this style, but none of them were well-received. now i'm unsure what to do with all the leftover chips. i suppose i'll take them to work, knowing my coworkers will happily snack on anything when it's free.",-0.2006673558870951,0.2554712854156891,0.4561386413027842,0.9146966934204102
208,19, Paraphrase this content while keeping its meaning unchanged., none,1,"These chips are nasty.  I thought someone had spilled a drink in the bag, no the chips were just soaked with grease.  Nasty!!","these chips are disgusting. i initially thought someone had poured a liquid into the bag, only to realize they were simply saturated with oil. ugh!",-0.6019241756703705,-0.5426080099606265,0.05931616570974396,0.8690537214279175
209,19, Paraphrase this content while keeping its meaning unchanged., none,2,"My last purchase of 4 cases of this food had a sour off- smell. Called natural balance customer service, they said they hadn't received complaints about that batch, they'd pass info along to tech dept, they'd send me a coupon for 1 case.... But, it's a natural product, and variation ""was to be expected"".  They suggested I return it to the retailer. Paying for shipping 3 times (receiving, sending back, receiving again) for a heavy product like this makes it very expensive.<br />I've fed this variety to my 3 cats for a year (alternate with Natural Balance Ultra), and they have always loved it.  They will only eat this batch if they are very very hungry.  I can barely stand to open the cans. All other batches had a clean fresh smell.<br />I'm disapointed with the customer service response to a quality issue from a heavy user of their premium priced product. (I have 3 cats). I won't buy from Natural Balance again. I'll use the coupon locally, and make sure I'm mixing production runs.","my recent purchase of four cases had a sour off-smell. i contacted natural balance's customer service, who said they hadn't received complaints about that batch, but would pass along the information to their tech department and send me a coupon for one case. they suggested returning it to the retailer, citing variation as expected in natural products. however, paying for shipping three times for a heavy product is expensive. i've fed this variety to my three cats for a year, alternating with natural balance ultra, and they always loved it. this batch is the only exception, and i can barely stand to open the cans due to their strong smell. all previous batches had a clean fresh scent. i'm disappointed in the customer service response to a quality issue from a heavy user of their premium-priced product.",0.33238942999243737,0.32583936103383704,0.00655006895860033,0.9256311058998108
210,19, Paraphrase this content while keeping its meaning unchanged., none,3,"I bought this when i was hungry and on a whim.<br />there was this subscribe and save deal going on.<br /><br />I like the nuts, i hate the carmel. Overall, it was too sweet for me. and now i have 6 boxes of it.<br />But it does work wonders when i'm hungry.","i impulsively purchased this snack while feeling peckish on a whim due to a subscription deal. although i enjoy the nuts, i dislike the caramel. the overall sweetness was overwhelming for my taste. however, i now have six boxes of it and surprisingly, it works wonders in satisfying my hunger.",0.06460285515785218,0.3564410949230194,0.2918382397651672,0.8391900062561035
211,19, Paraphrase this content while keeping its meaning unchanged., none,4,"I was expecting something more.<br /><br />Blueberries - Very small pieces, and not many of them.<br /><br />Clusters - Where did they go?! When you look at the pictures of this product, and other types of their granola, it would appear that you are getting a bag of large clusters. Not the case, there are almost no clusters. The biggest cluster I found in all 3 bags was the size of a dime.<br /><br />Taste - Good, when you get some of everything.<br /><br />With all the other products out there, I don't think I will be purchasing this one again.","i had higher expectations than what i got. the blueberries are small and scarce. the clusters from the pictures were misleading - they're almost non-existent. even after searching through three bags, the largest cluster was only a dime in size. while the taste is good when you mix everything together, it's not enough to make me consider buying this product again among all the other options out there.",0.0016194114978114738,-0.12559980738361678,0.12721921888142826,0.8502389192581177
212,19, Paraphrase this content while keeping its meaning unchanged., none,5,Product was good but I quickly discovered ordering something like malt (which is ordered by the pound) it would be cheaper to purchase this type item from your local supplier (even if the price is a little higher). Unless you don't have a home brew store within driving distance this is probably not the way to go.,"the product was satisfactory, but upon further consideration, i found that ordering in bulk like malt would be more cost-effective to purchase from a local supplier, even if the price is slightly higher. unless you have a homebrew store nearby, this approach may not be the best option.",0.22862087797323866,0.014148960185050963,0.2144719177881877,0.8847373127937317
213,19, Paraphrase this content while keeping its meaning unchanged., none,6,"I have 7 dogs.  All various breeds and sizes.  I was looking for a brand without additives that all my dogs would benefit from.  I have a few that need to lose weight.  Wellness makes the best product.  I buy the small bites for my little ones....pieces are small and they love it.  I but the Healthy weightCORE for my ""dieters"" and mix it with canned green beans or peas and carrots.  So far my Golden, who was an overweight rescue at 129 pounds, has lost 19 pounds -- she's been on this food for about 7 months.  I buy the original CORE version for my baby bulldog, who had a lot of gas.  No more smells and ripples in the night!  Amazon has the best price for Wellness. And its shipped right to my home -- no lugging big bags back and forth.  Yes, it's more expensive than the other stuff--but it really works.  And that will cut down on future vet bills.  All my dogs are healthy and have nice shiny coats.  Priceless!  Wellness now has a SIMPLE version for those dogs who suffer with food allergies.  A family member has a little Teddy Bear with severe skin issues -- she'd scratch until raw and bloody.  She switched to the SIMPLE version of Wellness and has been itch free ever since.  Again...great brand!","i have seven dogs, diverse breeds and sizes. i sought a brand without additives that all my dogs could benefit from. some need weight loss. wellness makes the best product for me. for small ones, i buy the small bites - they love it. for dieters, i get healthy weight core and mix with canned vegetables. my golden has lost 19 pounds after being on this food for seven months. i also use original core for my baby bulldog, who had gas issues. no more smelly nights! amazon offers the best price for wellness, which ships to my home. while it's pricier than other brands, it works and reduces future vet bills. my dogs are healthy with nice coats. the simple version helps those with food allergies; a family member's teddy bear has been itch-free since switching. i'm pleased with this brand!",0.6314525879214207,0.6392920090248188,0.007839421103398081,0.9561455845832825
214,19, Paraphrase this content while keeping its meaning unchanged., none,7,"I am very pleased with this product.  Great tasting with coffee for a quick breakfast. After trying the banana walnut, I discovered the chocolate chip version and ordered it. Definitely, the chocolate chip is my favorite.","i'm thoroughly delighted with this product. its excellent taste pairs well with coffee for a swift morning meal. following the banana walnut variety, i tried the chocolate chip iteration and promptly placed an order. without a doubt, the chocolate chip has become my top choice.",0.6243255768568565,0.6253644962305203,0.001038919373663738,0.9180663228034973
215,19, Paraphrase this content while keeping its meaning unchanged., none,8,I give this supplement to my son before bed every night.  I was advised that Magnesium can aid in preventing headaches and migraines.  It also helps to calm and sooth my children before bed.  I find it very helpful. And it's all natural!,"i administer this supplement to my child each evening before bedtime. i was informed that magnesium may help prevent headaches and migraines, while also promoting relaxation and calming effects before sleep, making it a valuable tool in our bedtime routine.",0.587428579249978,0.5847632306118806,0.00266534863809742,0.9225245714187622
216,8, Transform this paragraph without altering its tone or meaning., none,0,I love the regular style Pop Chips so when these were a Deal of the Day I grabbed a case of them. That was a mistake because these are gross. We had a party that weekend and put several flavors of this style of Pop Chip out and no one liked them. I have no idea what I'm going to do with all of them. I guess I'll take them to work because those people will snack on anything when it's free!,"i adore the classic flavor pop chips, so when they were a deal of the day i snatched a case of them. that was a mistake because these are disgusting. we had a party that weekend and put out several flavors of this style of pop chip, but no one enjoyed them. i have no idea what i'll do with all of them. i suppose i'll take them to work since those people will snack on anything when it's free!",-0.2006673558870951,-0.3439508663142721,0.14328351042717696,0.983123242855072
217,8, Transform this paragraph without altering its tone or meaning., none,1,"These chips are nasty.  I thought someone had spilled a drink in the bag, no the chips were just soaked with grease.  Nasty!!","these chips are disgusting. i thought someone had spilled a liquid in the bag, but no, the chips were simply saturated with oil. disgusting!",-0.6019241756703705,-0.5620334002755583,0.03989077539481223,0.9299221634864807
218,8, Transform this paragraph without altering its tone or meaning., none,2,"My last purchase of 4 cases of this food had a sour off- smell. Called natural balance customer service, they said they hadn't received complaints about that batch, they'd pass info along to tech dept, they'd send me a coupon for 1 case.... But, it's a natural product, and variation ""was to be expected"".  They suggested I return it to the retailer. Paying for shipping 3 times (receiving, sending back, receiving again) for a heavy product like this makes it very expensive.<br />I've fed this variety to my 3 cats for a year (alternate with Natural Balance Ultra), and they have always loved it.  They will only eat this batch if they are very very hungry.  I can barely stand to open the cans. All other batches had a clean fresh smell.<br />I'm disapointed with the customer service response to a quality issue from a heavy user of their premium priced product. (I have 3 cats). I won't buy from Natural Balance again. I'll use the coupon locally, and make sure I'm mixing production runs.","my latest purchase of four cases of this food had an off-putting sour smell. after contacting natural balance's customer service, they informed me that they hadn't received any complaints about that particular batch, but would pass on the information to their technical department and send a coupon for one case. however, as it's a natural product, variation was expected. they suggested returning it to the retailer, incurring three rounds of shipping costs (receiving, sending back, receiving again) for a heavy product like this, making it very expensive. i've been feeding this variety to my three cats for a year, alternating with natural balance ultra, and they've always loved it. however, they only eat this batch when extremely hungry. i can barely stand the smell of the cans. all other batches had a clean, fresh aroma. i'm disappointed with the customer service response to a quality issue from a heavy user of their premium-priced product (i have three cats). i won't be buying from natural balance again. i'll use the coupon locally and ensure production runs are mixed.",0.33238942999243737,0.3327665492653847,0.00037711927294731273,0.9510621428489685
219,8, Transform this paragraph without altering its tone or meaning., none,3,"I bought this when i was hungry and on a whim.<br />there was this subscribe and save deal going on.<br /><br />I like the nuts, i hate the carmel. Overall, it was too sweet for me. and now i have 6 boxes of it.<br />But it does work wonders when i'm hungry.","i purchased this impulsively while craving something and took advantage of a subscribe-and-save promotion. there were these nuts that i enjoyed, but the caramel was unappealing to me. overall, it was overly sweet for my taste, and now i have six boxes of it. however, it surprisingly works miracles when i'm feeling hungry.",0.06460285515785218,0.3278511036992073,0.2632482485413551,0.8763634562492371
220,8, Transform this paragraph without altering its tone or meaning., none,4,"I was expecting something more.<br /><br />Blueberries - Very small pieces, and not many of them.<br /><br />Clusters - Where did they go?! When you look at the pictures of this product, and other types of their granola, it would appear that you are getting a bag of large clusters. Not the case, there are almost no clusters. The biggest cluster I found in all 3 bags was the size of a dime.<br /><br />Taste - Good, when you get some of everything.<br /><br />With all the other products out there, I don't think I will be purchasing this one again.","i expected more.<br /> blueberries - tiny pieces and not many of them.<br /> clusters - where did they go?! the pictures show large clusters, but there are almost none. the largest i found in all three bags was the size of a dime.<br /> taste - good when you get some of everything.<br /> with all other products out there, i don't think i'll be buying this one again.",0.0016194114978114738,0.15881712321192026,0.1571977117141088,0.946599006652832
221,8, Transform this paragraph without altering its tone or meaning., none,5,Product was good but I quickly discovered ordering something like malt (which is ordered by the pound) it would be cheaper to purchase this type item from your local supplier (even if the price is a little higher). Unless you don't have a home brew store within driving distance this is probably not the way to go.,"the product was good, but i quickly discovered that ordering something like malt (which is ordered by the pound) would be cheaper to purchase from your local supplier, even if the price is a little higher. unless you don't have a home brew store within driving distance, this is probably not the way to go.",0.22862087797323866,0.21646832288503648,0.012152555088202177,0.9589315056800842
222,8, Transform this paragraph without altering its tone or meaning., none,6,"I have 7 dogs.  All various breeds and sizes.  I was looking for a brand without additives that all my dogs would benefit from.  I have a few that need to lose weight.  Wellness makes the best product.  I buy the small bites for my little ones....pieces are small and they love it.  I but the Healthy weightCORE for my ""dieters"" and mix it with canned green beans or peas and carrots.  So far my Golden, who was an overweight rescue at 129 pounds, has lost 19 pounds -- she's been on this food for about 7 months.  I buy the original CORE version for my baby bulldog, who had a lot of gas.  No more smells and ripples in the night!  Amazon has the best price for Wellness. And its shipped right to my home -- no lugging big bags back and forth.  Yes, it's more expensive than the other stuff--but it really works.  And that will cut down on future vet bills.  All my dogs are healthy and have nice shiny coats.  Priceless!  Wellness now has a SIMPLE version for those dogs who suffer with food allergies.  A family member has a little Teddy Bear with severe skin issues -- she'd scratch until raw and bloody.  She switched to the SIMPLE version of Wellness and has been itch free ever since.  Again...great brand!","i have seven dogs, various breeds and sizes. i was searching for a brand without additives that would benefit all my dogs. a few need to lose weight. wellness makes the best product. i buy the small bites for my smaller ones; the pieces are small and they love it. i also buy the healthy weight core for my dieters and mix it with canned green beans or peas and carrots. so far, my golden, who was an overweight rescue at 129 pounds, has lost 19 pounds   she's been on this food for about seven months. i buy the original core version for my baby bulldog, who had a lot of gas. no more smells and ripples at night! amazon has the best price for wellness, and it's shipped right to my home   no lugging big bags back and forth. yes, it's more expensive than other stuff   but it really works. and that will cut down on future vet bills. all my dogs are healthy and have nice shiny coats. priceless! wellness now has a simple version for dogs with food allergies. a family member has a little teddy bear with severe skin issues   she'd scratch until raw and bloody. she switched to the simple version of wellness and has been itch-free ever since. again... great brand!",0.6314525879214207,0.6330355277051528,0.0015829397837321402,0.9834692478179932
223,8, Transform this paragraph without altering its tone or meaning., none,7,"I am very pleased with this product.  Great tasting with coffee for a quick breakfast. After trying the banana walnut, I discovered the chocolate chip version and ordered it. Definitely, the chocolate chip is my favorite.","i am very pleased with this product. the great taste makes it perfect for a quick breakfast when paired with coffee. after trying the banana walnut flavor, i discovered the chocolate chip version and subsequently ordered it. without a doubt, the chocolate chip is my preferred choice.",0.6243255768568565,0.6250690356183176,0.000743458761461091,0.9625731706619263
224,8, Transform this paragraph without altering its tone or meaning., none,8,I give this supplement to my son before bed every night.  I was advised that Magnesium can aid in preventing headaches and migraines.  It also helps to calm and sooth my children before bed.  I find it very helpful. And it's all natural!,"i give this supplement to my son before bedtime every night. i was advised that magnesium can help prevent headaches and migraines. it also assists in calming and soothing my children before bed. i find it extremely useful, and it's entirely natural!",0.587428579249978,0.6143302495506903,0.02690167030071222,0.9845390915870667
225,9, Reword this statement while keeping the sentiment the same., sentiment,0,I love the regular style Pop Chips so when these were a Deal of the Day I grabbed a case of them. That was a mistake because these are gross. We had a party that weekend and put several flavors of this style of Pop Chip out and no one liked them. I have no idea what I'm going to do with all of them. I guess I'll take them to work because those people will snack on anything when it's free!,"i'm a fan of the classic pop chips, so when they were discounted, i stocked up on a case. big mistake - these are terrible. we had a party over the weekend and put out various flavors of this style, but none of our guests enjoyed them. now i'm stuck with a surplus and unsure what to do with it all, except maybe donate them to work as people will gladly snack on anything if it's free.",-0.2006673558870951,0.2535477561648935,0.4542151120519886,0.9268842339515686
226,9, Reword this statement while keeping the sentiment the same., sentiment,1,"These chips are nasty.  I thought someone had spilled a drink in the bag, no the chips were just soaked with grease.  Nasty!!","these chips are disgusting. i initially thought water had been poured into the bag, but it turns out they're simply dripping with oil - utterly revolting!",-0.6019241756703705,-0.3445822334513068,0.2573419422190637,0.837929904460907
227,9, Reword this statement while keeping the sentiment the same., sentiment,2,"My last purchase of 4 cases of this food had a sour off- smell. Called natural balance customer service, they said they hadn't received complaints about that batch, they'd pass info along to tech dept, they'd send me a coupon for 1 case.... But, it's a natural product, and variation ""was to be expected"".  They suggested I return it to the retailer. Paying for shipping 3 times (receiving, sending back, receiving again) for a heavy product like this makes it very expensive.<br />I've fed this variety to my 3 cats for a year (alternate with Natural Balance Ultra), and they have always loved it.  They will only eat this batch if they are very very hungry.  I can barely stand to open the cans. All other batches had a clean fresh smell.<br />I'm disapointed with the customer service response to a quality issue from a heavy user of their premium priced product. (I have 3 cats). I won't buy from Natural Balance again. I'll use the coupon locally, and make sure I'm mixing production runs.","my recent purchase of four cases of this pet food had an unpleasant sour smell. when i contacted natural balance customer service, they informed me that their quality control team hadn't received any complaints about this batch, but would pass on my feedback to the technical department and send a coupon for one case. however, as it's a natural product, slight variations in odor were expected. they suggested returning the product to the retailer, which would involve paying shipping costs three times.",0.33238942999243737,0.12331832435131074,0.20907110564112663,0.9286066293716431
228,9, Reword this statement while keeping the sentiment the same., sentiment,3,"I bought this when i was hungry and on a whim.<br />there was this subscribe and save deal going on.<br /><br />I like the nuts, i hate the carmel. Overall, it was too sweet for me. and now i have 6 boxes of it.<br />But it does work wonders when i'm hungry.","i impulsively purchased this while craving something to eat, enticed by a subscribe-and-save offer. although i enjoy the nuts, i dislike the caramel. the treat was overly sweet for my taste, yet now i'm stuck with six boxes of it. however, it surprisingly satisfies my hunger whenever i need a quick fix.",0.06460285515785218,0.25084705574512484,0.18624420058727265,0.8288756608963013
229,9, Reword this statement while keeping the sentiment the same., sentiment,4,"I was expecting something more.<br /><br />Blueberries - Very small pieces, and not many of them.<br /><br />Clusters - Where did they go?! When you look at the pictures of this product, and other types of their granola, it would appear that you are getting a bag of large clusters. Not the case, there are almost no clusters. The biggest cluster I found in all 3 bags was the size of a dime.<br /><br />Taste - Good, when you get some of everything.<br /><br />With all the other products out there, I don't think I will be purchasing this one again.",i was disappointed by what i received.,0.0016194114978114738,-0.4031681286097194,0.4047875401075309,0.4815859794616699
230,9, Reword this statement while keeping the sentiment the same., sentiment,5,Product was good but I quickly discovered ordering something like malt (which is ordered by the pound) it would be cheaper to purchase this type item from your local supplier (even if the price is a little higher). Unless you don't have a home brew store within driving distance this is probably not the way to go.,"the product was satisfactory, but i soon realized that purchasing malt by the pound would be more cost-effective through a local supplier, even with a slightly higher price. unless you're close to a homebrew store, this approach may not be worth it.",0.22862087797323866,0.04618729103008907,0.1824335869431496,0.8892310261726379
231,9, Reword this statement while keeping the sentiment the same., sentiment,6,"I have 7 dogs.  All various breeds and sizes.  I was looking for a brand without additives that all my dogs would benefit from.  I have a few that need to lose weight.  Wellness makes the best product.  I buy the small bites for my little ones....pieces are small and they love it.  I but the Healthy weightCORE for my ""dieters"" and mix it with canned green beans or peas and carrots.  So far my Golden, who was an overweight rescue at 129 pounds, has lost 19 pounds -- she's been on this food for about 7 months.  I buy the original CORE version for my baby bulldog, who had a lot of gas.  No more smells and ripples in the night!  Amazon has the best price for Wellness. And its shipped right to my home -- no lugging big bags back and forth.  Yes, it's more expensive than the other stuff--but it really works.  And that will cut down on future vet bills.  All my dogs are healthy and have nice shiny coats.  Priceless!  Wellness now has a SIMPLE version for those dogs who suffer with food allergies.  A family member has a little Teddy Bear with severe skin issues -- she'd scratch until raw and bloody.  She switched to the SIMPLE version of Wellness and has been itch free ever since.  Again...great brand!","i have multiple dogs, each unique in breed and size, and i was seeking a high-quality food without additives that would benefit all of them equally. some need to lose weight, so i opted for wellness's healthy weight formula, mixing it with canned green beans or peas and carrots. my golden retriever, initially an overweight rescue at 129 pounds, has lost 19 pounds after being on this diet for seven months. for my baby bulldog, who suffered from gas issues, the original core version of wellness eliminated those problems. with amazon's competitive pricing and home delivery, i consider it a worthwhile investment, as it reduces future vet bills and ensures healthy, shiny coats for all my dogs. additionally, wellness's simple formula has helped a family member's teddy bear with severe skin allergies, becoming itch-free after the switch.",0.6314525879214207,0.4569112287605802,0.17454135916084046,0.9043874740600586
232,9, Reword this statement while keeping the sentiment the same., sentiment,7,"I am very pleased with this product.  Great tasting with coffee for a quick breakfast. After trying the banana walnut, I discovered the chocolate chip version and ordered it. Definitely, the chocolate chip is my favorite.","i'm delighted with this product, which offers an exceptional taste experience, especially when paired with coffee for a swift morning meal. following my initial try of the banana walnut variety, i found myself drawn to the chocolate chip iteration, eventually ordering it and subsequently declaring it my top preference.",0.6243255768568565,0.5205864874772107,0.10373908937964582,0.8861071467399597
233,9, Reword this statement while keeping the sentiment the same., sentiment,8,I give this supplement to my son before bed every night.  I was advised that Magnesium can aid in preventing headaches and migraines.  It also helps to calm and sooth my children before bed.  I find it very helpful. And it's all natural!,"every evening, i administer this supplement to my child before bedtime as recommended by experts, who claim it can help alleviate headaches and migraines. additionally, it has a calming effect on my kids, promoting a soothing sleep. i've found it incredibly useful and appreciate its all-natural composition.",0.587428579249978,0.6271189007905622,0.03969032154058416,0.9327689409255981
234,10, Rephrase this content while preserving its original intent., none,0,I love the regular style Pop Chips so when these were a Deal of the Day I grabbed a case of them. That was a mistake because these are gross. We had a party that weekend and put several flavors of this style of Pop Chip out and no one liked them. I have no idea what I'm going to do with all of them. I guess I'll take them to work because those people will snack on anything when it's free!,"i love the regular style pop chips, so when they were a deal of the day i grabbed a case of them. that was a mistake because these are gross. we had a party that weekend and put several flavors of this style of pop chip out, and no one liked them. i have no idea what i'm going to do with all of them. i guess i'll take them to work because those people will snack on anything when it's free!",-0.2006673558870951,-0.20217907915587224,0.001511723268777132,0.9954447746276855
235,10, Rephrase this content while preserving its original intent., none,1,"These chips are nasty.  I thought someone had spilled a drink in the bag, no the chips were just soaked with grease.  Nasty!!","these chips are disgusting. i thought someone had spilled a liquid in the bag, but no, the chips were simply saturated with grease. disgusting!",-0.6019241756703705,-0.5621551499414569,0.03976902572891361,0.93528151512146
